"season","game_id","game_date","상대팀","홈원정","period","남은초","팀마진직전","슛","성공","클러치","레버리지_LI","기대초과","기여"
"2024_25","S45G01N159",20250126,"안양 정관장","홈",4,138,-10,"3점",0,FALSE,0.5,-0.325,-0.488
"2024_25","S45G01N159",20250126,"안양 정관장","홈",4,3,-11,"2점",0,FALSE,0,-0.521,-0
"2024_25","S45G01N163",20250129,"서울 SK","홈",1,516,-3,"2점",1,FALSE,0.75,0.479,0.722
"2024_25","S45G01N163",20250129,"서울 SK","홈",1,328,-1,"2점",0,FALSE,0.79,-0.521,-0.827
"2024_25","S45G01N163",20250129,"서울 SK","홈",1,319,-1,"2점",1,FALSE,0.8,0.479,0.761
"2024_25","S45G01N163",20250129,"서울 SK","홈",1,213,1,"2점",1,FALSE,0.81,0.479,0.775
"2024_25","S45G01N163",20250129,"서울 SK","홈",2,570,2,"2점",1,FALSE,0.85,0.479,0.817
"2024_25","S45G01N163",20250129,"서울 SK","홈",2,413,-1,"3점",1,FALSE,1.39,0.675,2.824
"2024_25","S45G01N163",20250129,"서울 SK","홈",2,341,0,"2점",0,FALSE,0.93,-0.521,-0.97
"2024_25","S45G01N163",20250129,"서울 SK","홈",2,234,-3,"3점",0,FALSE,1.47,-0.325,-1.432
"2024_25","S45G01N163",20250129,"서울 SK","홈",3,577,4,"2점",0,FALSE,0.98,-0.521,-1.02
"2024_25","S45G01N163",20250129,"서울 SK","홈",3,427,-4,"2점",1,FALSE,1.09,0.479,1.049
"2024_25","S45G01N163",20250129,"서울 SK","홈",3,286,-1,"2점",0,FALSE,1.23,-0.521,-1.28
"2024_25","S45G01N163",20250129,"서울 SK","홈",3,248,-3,"3점",0,FALSE,1.9,-0.325,-1.849
"2024_25","S45G01N163",20250129,"서울 SK","홈",3,108,-7,"3점",0,FALSE,1.73,-0.325,-1.692
"2024_25","S45G01N163",20250129,"서울 SK","홈",4,269,-5,"3점",1,TRUE,2.75,0.675,5.565
"2024_25","S45G01N163",20250129,"서울 SK","홈",4,243,-2,"2점",1,TRUE,2.28,0.479,2.186
"2024_25","S45G01N163",20250129,"서울 SK","홈",4,209,-2,"3점",0,TRUE,3.8,-0.325,-3.705
"2024_25","S45G01N163",20250129,"서울 SK","홈",4,82,-4,"2점",0,TRUE,2.4,-0.521,-2.505
"2024_25","S45G01N163",20250129,"서울 SK","홈",4,42,-4,"2점",0,TRUE,2.11,-0.521,-2.197
"2024_25","S45G01N17",20241027,"서울 SK","홈",1,481,6,"2점",0,FALSE,0.7,-0.521,-0.731
"2024_25","S45G01N17",20241027,"서울 SK","홈",2,97,12,"3점",0,FALSE,0.86,-0.325,-0.841
"2024_25","S45G01N17",20241027,"서울 SK","홈",3,563,9,"3점",1,FALSE,1.11,0.675,2.239
"2024_25","S45G01N17",20241027,"서울 SK","홈",3,536,12,"3점",0,FALSE,0.85,-0.325,-0.827
"2024_25","S45G01N17",20241027,"서울 SK","홈",3,450,10,"3점",0,FALSE,1.02,-0.325,-0.996
"2024_25","S45G01N17",20241027,"서울 SK","홈",3,117,13,"2점",1,FALSE,0.43,0.479,0.414
"2024_25","S45G01N17",20241027,"서울 SK","홈",3,46,12,"3점",0,FALSE,0.68,-0.325,-0.66
"2024_25","S45G01N17",20241027,"서울 SK","홈",4,367,3,"3점",1,FALSE,2.34,0.675,4.727
"2024_25","S45G01N17",20241027,"서울 SK","홈",4,299,1,"3점",0,TRUE,2.97,-0.325,-2.9
"2024_25","S45G01N17",20241027,"서울 SK","홈",4,124,-1,"3점",1,TRUE,4.9,0.675,9.92
"2024_25","S45G01N17",20241027,"서울 SK","홈",4,13,-1,"3점",0,TRUE,12.26,-0.325,-11.966
"2024_25","S45G01N172",20250202,"대구 한국가스공사","원정",1,372,-2,"3점",0,FALSE,1.2,-0.325,-1.173
"2024_25","S45G01N172",20250202,"대구 한국가스공사","원정",1,342,-4,"3점",0,FALSE,1.19,-0.325,-1.166
"2024_25","S45G01N172",20250202,"대구 한국가스공사","원정",1,245,-3,"2점",1,FALSE,0.8,0.479,0.768
"2024_25","S45G01N172",20250202,"대구 한국가스공사","원정",2,262,-3,"2점",1,FALSE,0.94,0.479,0.904
"2024_25","S45G01N172",20250202,"대구 한국가스공사","원정",2,41,3,"3점",0,FALSE,1.49,-0.325,-1.453
"2024_25","S45G01N172",20250202,"대구 한국가스공사","원정",3,464,1,"3점",1,FALSE,1.68,0.675,3.398
"2024_25","S45G01N172",20250202,"대구 한국가스공사","원정",3,354,5,"2점",0,FALSE,1.01,-0.521,-1.058
"2024_25","S45G01N172",20250202,"대구 한국가스공사","원정",4,293,-6,"2점",0,FALSE,1.45,-0.521,-1.509
"2024_25","S45G01N172",20250202,"대구 한국가스공사","원정",4,255,-9,"3점",0,FALSE,1.32,-0.325,-1.292
"2024_25","S45G01N176",20250205,"울산 현대모비스","홈",1,550,0,"2점",1,FALSE,0.75,0.479,0.722
"2024_25","S45G01N176",20250205,"울산 현대모비스","홈",1,372,-1,"2점",0,FALSE,0.79,-0.521,-0.819
"2024_25","S45G01N176",20250205,"울산 현대모비스","홈",2,202,-2,"3점",0,FALSE,1.49,-0.325,-1.458
"2024_25","S45G01N176",20250205,"울산 현대모비스","홈",3,468,0,"3점",0,FALSE,1.7,-0.325,-1.66
"2024_25","S45G01N176",20250205,"울산 현대모비스","홈",3,404,0,"3점",1,FALSE,1.75,0.675,3.548
"2024_25","S45G01N176",20250205,"울산 현대모비스","홈",3,379,3,"2점",1,FALSE,1.1,0.479,1.049
"2024_25","S45G01N176",20250205,"울산 현대모비스","홈",4,294,-15,"2점",0,FALSE,0.12,-0.521,-0.121
"2024_25","S45G01N176",20250205,"울산 현대모비스","홈",4,205,-13,"3점",0,FALSE,0.24,-0.325,-0.237
"2024_25","S45G01N176",20250205,"울산 현대모비스","홈",4,36,-10,"2점",1,FALSE,0,0.479,0
"2024_25","S45G01N180",20250207,"고양 소노","홈",1,446,3,"3점",0,FALSE,1.14,-0.325,-1.113
"2024_25","S45G01N180",20250207,"고양 소노","홈",1,332,10,"3점",1,FALSE,0.94,0.675,1.895
"2024_25","S45G01N180",20250207,"고양 소노","홈",2,469,20,"3점",0,FALSE,0.42,-0.325,-0.414
"2024_25","S45G01N180",20250207,"고양 소노","홈",2,322,21,"3점",0,FALSE,0.35,-0.325,-0.342
"2024_25","S45G01N180",20250207,"고양 소노","홈",3,380,12,"2점",0,FALSE,0.57,-0.521,-0.59
"2024_25","S45G01N180",20250207,"고양 소노","홈",3,303,10,"3점",1,FALSE,1.01,0.675,2.046
"2024_25","S45G01N180",20250207,"고양 소노","홈",4,258,14,"3점",0,FALSE,0.07,-0.325,-0.072
"2024_25","S45G01N185",20250209,"고양 소노","홈",1,546,0,"3점",0,FALSE,1.15,-0.325,-1.126
"2024_25","S45G01N185",20250209,"고양 소노","홈",2,374,-15,"2점",0,FALSE,0.53,-0.521,-0.556
"2024_25","S45G01N185",20250209,"고양 소노","홈",2,322,-17,"2점",1,FALSE,0.45,0.479,0.43
"2024_25","S45G01N185",20250209,"고양 소노","홈",2,278,-15,"3점",0,FALSE,0.85,-0.325,-0.828
"2024_25","S45G01N185",20250209,"고양 소노","홈",2,67,-17,"2점",1,FALSE,0.42,0.479,0.406
"2024_25","S45G01N185",20250209,"고양 소노","홈",3,538,-12,"3점",0,FALSE,1.08,-0.325,-1.057
"2024_25","S45G01N185",20250209,"고양 소노","홈",3,463,-15,"3점",0,FALSE,0.81,-0.325,-0.791
"2024_25","S45G01N185",20250209,"고양 소노","홈",3,377,-17,"3점",1,FALSE,0.61,0.675,1.24
"2024_25","S45G01N185",20250209,"고양 소노","홈",3,311,-12,"2점",0,FALSE,0.67,-0.521,-0.703
"2024_25","S45G01N185",20250209,"고양 소노","홈",3,111,-16,"2점",1,FALSE,0.34,0.479,0.328
"2024_25","S45G01N185",20250209,"고양 소노","홈",3,43,-16,"2점",0,FALSE,0.31,-0.521,-0.325
"2024_25","S45G01N185",20250209,"고양 소노","홈",4,473,-15,"2점",1,FALSE,0.27,0.479,0.262
"2024_25","S45G01N185",20250209,"고양 소노","홈",4,393,-18,"3점",0,FALSE,0.14,-0.325,-0.138
"2024_25","S45G01N185",20250209,"고양 소노","홈",4,243,-17,"3점",1,FALSE,0.05,0.675,0.104
"2024_25","S45G01N185",20250209,"고양 소노","홈",4,127,-14,"3점",0,FALSE,0.03,-0.325,-0.027
"2024_25","S45G01N185",20250209,"고양 소노","홈",4,93,-12,"3점",0,FALSE,0.04,-0.325,-0.039
"2024_25","S45G01N194",20250227,"창원 LG","원정",1,541,-0,"3점",0,FALSE,1.16,-0.325,-1.127
"2024_25","S45G01N194",20250227,"창원 LG","원정",2,541,3,"2점",0,FALSE,0.85,-0.521,-0.881
"2024_25","S45G01N194",20250227,"창원 LG","원정",2,370,1,"3점",0,FALSE,1.39,-0.325,-1.359
"2024_25","S45G01N194",20250227,"창원 LG","원정",3,560,-8,"3점",0,FALSE,1.4,-0.325,-1.363
"2024_25","S45G01N194",20250227,"창원 LG","원정",3,303,-11,"2점",0,FALSE,0.75,-0.521,-0.777
"2024_25","S45G01N194",20250227,"창원 LG","원정",4,292,-20,"3점",1,FALSE,0.02,0.675,0.043
"2024_25","S45G01N197",20250301,"원주 DB","원정",1,42,-6,"3점",0,FALSE,1.24,-0.325,-1.212
"2024_25","S45G01N197",20250301,"원주 DB","원정",2,553,-9,"3점",0,FALSE,1.16,-0.325,-1.132
"2024_25","S45G01N197",20250301,"원주 DB","원정",2,73,-9,"2점",0,FALSE,0.82,-0.521,-0.854
"2024_25","S45G01N197",20250301,"원주 DB","원정",3,582,-11,"3점",0,FALSE,1.16,-0.325,-1.134
"2024_25","S45G01N197",20250301,"원주 DB","원정",3,533,-13,"3점",0,FALSE,1,-0.325,-0.972
"2024_25","S45G01N197",20250301,"원주 DB","원정",4,238,-4,"3점",0,TRUE,3.18,-0.325,-3.099
"2024_25","S45G01N197",20250301,"원주 DB","원정",4,4,-0,"2점",0,TRUE,9.01,-0.521,-9.391
"2024_25","S45G01N198",20250301,"대구 한국가스공사","홈",2,584,-5,"2점",1,FALSE,0.83,0.479,0.796
"2024_25","S45G01N198",20250301,"대구 한국가스공사","홈",2,533,-5,"3점",1,FALSE,1.3,0.675,2.637
"2024_25","S45G01N198",20250301,"대구 한국가스공사","홈",2,477,-5,"3점",0,FALSE,1.32,-0.325,-1.291
"2024_25","S45G01N198",20250301,"대구 한국가스공사","홈",2,302,-3,"3점",0,FALSE,1.43,-0.325,-1.4
"2024_25","S45G01N198",20250301,"대구 한국가스공사","홈",2,123,-1,"3점",1,FALSE,1.54,0.675,3.116
"2024_25","S45G01N198",20250301,"대구 한국가스공사","홈",2,94,0,"3점",0,FALSE,1.55,-0.325,-1.51
"2024_25","S45G01N198",20250301,"대구 한국가스공사","홈",3,429,-8,"2점",1,FALSE,0.92,0.479,0.882
"2024_25","S45G01N198",20250301,"대구 한국가스공사","홈",3,181,-12,"2점",0,FALSE,0.66,-0.521,-0.688
"2024_25","S45G01N198",20250301,"대구 한국가스공사","홈",4,346,-8,"3점",0,FALSE,1.74,-0.325,-1.701
"2024_25","S45G01N198",20250301,"대구 한국가스공사","홈",4,291,-6,"2점",0,FALSE,1.45,-0.521,-1.51
"2024_25","S45G01N198",20250301,"대구 한국가스공사","홈",4,187,-3,"3점",0,TRUE,3.8,-0.325,-3.712
"2024_25","S45G01N2",20241019,"원주 DB","원정",1,551,-0,"2점",1,FALSE,0.75,0.479,0.722
"2024_25","S45G01N2",20241019,"원주 DB","원정",1,459,-0,"3점",0,FALSE,1.18,-0.325,-1.147
"2024_25","S45G01N2",20241019,"원주 DB","원정",2,107,-8,"2점",0,FALSE,0.86,-0.521,-0.892
"2024_25","S45G01N2",20241019,"원주 DB","원정",3,330,-11,"2점",0,FALSE,0.75,-0.521,-0.777
"2024_25","S45G01N2",20241019,"원주 DB","원정",3,278,-9,"3점",0,FALSE,1.42,-0.325,-1.386
"2024_25","S45G01N2",20241019,"원주 DB","원정",4,542,-8,"2점",1,FALSE,1.05,0.479,1.003
"2024_25","S45G01N2",20241019,"원주 DB","원정",4,500,-6,"3점",1,FALSE,2.08,0.675,4.204
"2024_25","S45G01N2",20241019,"원주 DB","원정",4,371,-3,"3점",0,FALSE,2.8,-0.325,-2.736
"2024_25","S45G01N2",20241019,"원주 DB","원정",4,103,-6,"3점",0,FALSE,2.29,-0.325,-2.238
"2024_25","S45G01N2",20241019,"원주 DB","원정",4,98,-6,"3점",0,FALSE,2.25,-0.325,-2.2
"2024_25","S45G01N20",20241028,"안양 정관장","홈",1,440,-2,"3점",0,FALSE,1.18,-0.325,-1.155
"2024_25","S45G01N20",20241028,"안양 정관장","홈",1,363,-5,"2점",1,FALSE,0.76,0.479,0.728
"2024_25","S45G01N20",20241028,"안양 정관장","홈",1,270,-1,"3점",0,FALSE,1.23,-0.325,-1.202
"2024_25","S45G01N20",20241028,"안양 정관장","홈",1,50,-1,"2점",1,FALSE,0.85,0.479,0.815
"2024_25","S45G01N20",20241028,"안양 정관장","홈",2,401,4,"3점",0,FALSE,1.3,-0.325,-1.266
"2024_25","S45G01N20",20241028,"안양 정관장","홈",2,353,4,"3점",0,FALSE,1.31,-0.325,-1.282
"2024_25","S45G01N20",20241028,"안양 정관장","홈",2,258,2,"2점",1,FALSE,0.94,0.479,0.896
"2024_25","S45G01N20",20241028,"안양 정관장","홈",2,153,2,"3점",0,FALSE,1.47,-0.325,-1.434
"2024_25","S45G01N20",20241028,"안양 정관장","홈",2,50,1,"2점",0,FALSE,1.02,-0.521,-1.066
"2024_25","S45G01N20",20241028,"안양 정관장","홈",3,524,0,"3점",0,FALSE,1.66,-0.325,-1.618
"2024_25","S45G01N20",20241028,"안양 정관장","홈",3,471,-3,"3점",1,FALSE,1.69,0.675,3.426
"2024_25","S45G01N20",20241028,"안양 정관장","홈",3,443,0,"3점",0,FALSE,1.72,-0.325,-1.679
"2024_25","S45G01N20",20241028,"안양 정관장","홈",3,350,-1,"2점",0,FALSE,1.19,-0.521,-1.237
"2024_25","S45G01N20",20241028,"안양 정관장","홈",3,245,-2,"3점",0,FALSE,1.92,-0.325,-1.874
"2024_25","S45G01N20",20241028,"안양 정관장","홈",3,64,-1,"3점",1,FALSE,2.17,0.675,4.387
"2024_25","S45G01N20",20241028,"안양 정관장","홈",4,502,6,"2점",1,FALSE,1.09,0.479,1.046
"2024_25","S45G01N20",20241028,"안양 정관장","홈",4,408,6,"3점",0,FALSE,1.57,-0.325,-1.533
"2024_25","S45G01N20",20241028,"안양 정관장","홈",4,113,14,"2점",0,FALSE,0,-0.521,-0.001
"2024_25","S45G01N20",20241028,"안양 정관장","홈",4,54,13,"2점",1,FALSE,0,0.479,0
"2024_25","S45G01N20",20241028,"안양 정관장","홈",4,22,15,"3점",0,FALSE,0,-0.325,-0
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",1,517,-4,"2점",1,FALSE,0.75,0.479,0.715
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",1,325,-2,"2점",0,FALSE,0.79,-0.521,-0.825
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",1,286,-4,"2점",0,FALSE,0.79,-0.521,-0.818
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",1,210,-5,"3점",1,FALSE,1.22,0.675,2.46
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",1,192,-2,"2점",1,FALSE,0.82,0.479,0.783
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",2,536,-4,"3점",1,FALSE,1.32,0.675,2.676
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",2,434,-1,"2점",0,FALSE,0.91,-0.521,-0.944
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",2,293,3,"3점",0,FALSE,1.37,-0.325,-1.34
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",2,240,5,"3점",0,FALSE,1.31,-0.325,-1.277
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",3,488,2,"2점",1,FALSE,1.07,0.479,1.028
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",3,448,4,"3점",0,FALSE,1.54,-0.325,-1.501
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",3,356,3,"2점",1,FALSE,1.11,0.479,1.06
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",4,500,-2,"2점",0,FALSE,1.62,-0.521,-1.684
"2024_25","S45G01N202",20250302,"대구 한국가스공사","홈",4,444,-2,"3점",0,FALSE,2.64,-0.325,-2.572
"2024_25","S45G01N204",20250303,"안양 정관장","홈",1,527,-3,"3점",1,FALSE,1.16,0.675,2.341
"2024_25","S45G01N204",20250303,"안양 정관장","홈",1,311,5,"3점",0,FALSE,1.12,-0.325,-1.097
"2024_25","S45G01N204",20250303,"안양 정관장","홈",1,254,6,"2점",0,FALSE,0.73,-0.521,-0.763
"2024_25","S45G01N204",20250303,"안양 정관장","홈",1,195,1,"2점",0,FALSE,0.81,-0.521,-0.848
"2024_25","S45G01N204",20250303,"안양 정관장","홈",2,480,5,"3점",0,FALSE,1.23,-0.325,-1.203
"2024_25","S45G01N204",20250303,"안양 정관장","홈",2,269,-1,"2점",0,FALSE,0.95,-0.521,-0.995
"2024_25","S45G01N204",20250303,"안양 정관장","홈",3,519,-2,"3점",0,FALSE,1.67,-0.325,-1.631
"2024_25","S45G01N204",20250303,"안양 정관장","홈",3,58,-5,"2점",0,FALSE,1.27,-0.521,-1.328
"2024_25","S45G01N204",20250303,"안양 정관장","홈",4,379,-8,"2점",1,FALSE,1.05,0.479,1.008
"2024_25","S45G01N204",20250303,"안양 정관장","홈",4,223,-12,"3점",0,FALSE,0.44,-0.325,-0.429
"2024_25","S45G01N204",20250303,"안양 정관장","홈",4,18,-12,"3점",0,FALSE,0,-0.325,-0
"2024_25","S45G01N206",20250305,"서울 SK","홈",2,470,13,"3점",0,FALSE,0.81,-0.325,-0.788
"2024_25","S45G01N206",20250305,"서울 SK","홈",2,457,13,"3점",0,FALSE,0.81,-0.325,-0.788
"2024_25","S45G01N206",20250305,"서울 SK","홈",3,582,15,"3점",0,FALSE,0.62,-0.325,-0.602
"2024_25","S45G01N206",20250305,"서울 SK","홈",4,234,-7,"3점",0,FALSE,2.05,-0.325,-1.996
"2024_25","S45G01N209",20250307,"서울 SK","홈",1,196,1,"2점",0,FALSE,0.81,-0.521,-0.848
"2024_25","S45G01N209",20250307,"서울 SK","홈",1,160,1,"3점",1,FALSE,1.25,0.675,2.532
"2024_25","S45G01N209",20250307,"서울 SK","홈",1,136,4,"3점",0,FALSE,1.2,-0.325,-1.167
"2024_25","S45G01N209",20250307,"서울 SK","홈",1,65,4,"2점",0,FALSE,0.8,-0.521,-0.837
"2024_25","S45G01N209",20250307,"서울 SK","홈",2,568,7,"3점",1,FALSE,1.13,0.675,2.278
"2024_25","S45G01N209",20250307,"서울 SK","홈",2,521,10,"2점",0,FALSE,0.66,-0.521,-0.685
"2024_25","S45G01N209",20250307,"서울 SK","홈",2,516,10,"3점",1,FALSE,0.98,0.675,1.984
"2024_25","S45G01N209",20250307,"서울 SK","홈",2,487,13,"2점",0,FALSE,0.55,-0.521,-0.569
"2024_25","S45G01N209",20250307,"서울 SK","홈",2,132,9,"2점",1,FALSE,0.73,0.479,0.702
"2024_25","S45G01N209",20250307,"서울 SK","홈",3,533,7,"2점",0,FALSE,0.86,-0.521,-0.897
"2024_25","S45G01N209",20250307,"서울 SK","홈",3,410,7,"3점",1,FALSE,1.31,0.675,2.652
"2024_25","S45G01N209",20250307,"서울 SK","홈",3,147,0,"2점",1,FALSE,1.33,0.479,1.276
"2024_25","S45G01N209",20250307,"서울 SK","홈",3,96,0,"3점",1,FALSE,2.1,0.675,4.241
"2024_25","S45G01N209",20250307,"서울 SK","홈",3,58,1,"3점",0,FALSE,2.1,-0.325,-2.051
"2024_25","S45G01N209",20250307,"서울 SK","홈",3,22,1,"3점",0,FALSE,2.16,-0.325,-2.105
"2024_25","S45G01N209",20250307,"서울 SK","홈",4,469,1,"3점",0,FALSE,2.45,-0.325,-2.39
"2024_25","S45G01N209",20250307,"서울 SK","홈",4,229,-9,"3점",0,FALSE,1.25,-0.325,-1.224
"2024_25","S45G01N21",20241029,"부산 KCC","홈",2,328,-11,"2점",1,FALSE,0.7,0.479,0.671
"2024_25","S45G01N21",20241029,"부산 KCC","홈",2,245,-13,"3점",1,FALSE,0.99,0.675,1.994
"2024_25","S45G01N21",20241029,"부산 KCC","홈",2,167,-15,"2점",1,FALSE,0.53,0.479,0.505
"2024_25","S45G01N21",20241029,"부산 KCC","홈",3,585,-9,"2점",0,FALSE,0.84,-0.521,-0.871
"2024_25","S45G01N21",20241029,"부산 KCC","홈",3,547,-9,"3점",1,FALSE,1.33,0.675,2.69
"2024_25","S45G01N21",20241029,"부산 KCC","홈",3,255,-7,"3점",0,FALSE,1.63,-0.325,-1.592
"2024_25","S45G01N21",20241029,"부산 KCC","홈",3,161,-11,"3점",0,FALSE,1.2,-0.325,-1.173
"2024_25","S45G01N21",20241029,"부산 KCC","홈",4,112,-11,"3점",0,FALSE,0.17,-0.325,-0.169
"2024_25","S45G01N21",20241029,"부산 KCC","홈",4,71,-9,"2점",1,FALSE,0.09,0.479,0.084
"2024_25","S45G01N210",20250308,"원주 DB","원정",1,554,-2,"2점",1,FALSE,0.75,0.479,0.721
"2024_25","S45G01N210",20250308,"원주 DB","원정",1,406,-3,"2점",1,FALSE,0.77,0.479,0.74
"2024_25","S45G01N210",20250308,"원주 DB","원정",1,371,-1,"2점",0,FALSE,0.79,-0.521,-0.819
"2024_25","S45G01N210",20250308,"원주 DB","원정",2,276,-4,"3점",0,FALSE,1.43,-0.325,-1.395
"2024_25","S45G01N210",20250308,"원주 DB","원정",2,253,-6,"2점",0,FALSE,0.89,-0.521,-0.925
"2024_25","S45G01N210",20250308,"원주 DB","원정",2,94,-1,"2점",1,FALSE,1.02,0.479,0.974
"2024_25","S45G01N210",20250308,"원주 DB","원정",2,32,1,"2점",0,FALSE,1.03,-0.521,-1.074
"2024_25","S45G01N210",20250308,"원주 DB","원정",3,465,2,"2점",1,FALSE,1.08,0.479,1.039
"2024_25","S45G01N210",20250308,"원주 DB","원정",3,435,1,"3점",0,FALSE,1.7,-0.325,-1.66
"2024_25","S45G01N210",20250308,"원주 DB","원정",4,356,5,"2점",0,FALSE,1.28,-0.521,-1.336
"2024_25","S45G01N210",20250308,"원주 DB","원정",4,107,1,"3점",1,TRUE,4.27,0.675,8.65
"2024_25","S45G01N210",20250308,"원주 DB","원정",4,19,-0,"3점",0,TRUE,8.18,-0.325,-7.987
"2024_25","S45G01N210",20250308,"원주 DB","원정",5,149,3,"2점",1,TRUE,1.95,0.479,1.868
"2024_25","S45G01N213",20250309,"창원 LG","원정",1,236,-6,"3점",0,FALSE,1.19,-0.325,-1.158
"2024_25","S45G01N213",20250309,"창원 LG","원정",1,128,-12,"3점",1,FALSE,0.99,0.675,2.008
"2024_25","S45G01N213",20250309,"창원 LG","원정",1,78,-7,"3점",0,FALSE,1.2,-0.325,-1.174
"2024_25","S45G01N213",20250309,"창원 LG","원정",2,510,-11,"3점",0,FALSE,1.07,-0.325,-1.047
"2024_25","S45G01N213",20250309,"창원 LG","원정",2,358,-14,"2점",0,FALSE,0.58,-0.521,-0.6
"2024_25","S45G01N213",20250309,"창원 LG","원정",3,490,-8,"2점",0,FALSE,0.91,-0.521,-0.944
"2024_25","S45G01N213",20250309,"창원 LG","원정",4,95,-15,"2점",0,FALSE,0,-0.521,-0.001
"2024_25","S45G01N213",20250309,"창원 LG","원정",4,91,-15,"3점",0,FALSE,0,-0.325,-0.001
"2024_25","S45G01N215",20250311,"울산 현대모비스","원정",1,449,2,"2점",0,FALSE,0.76,-0.521,-0.792
"2024_25","S45G01N215",20250311,"울산 현대모비스","원정",2,330,-3,"3점",0,FALSE,1.42,-0.325,-1.387
"2024_25","S45G01N215",20250311,"울산 현대모비스","원정",2,192,1,"2점",0,FALSE,0.97,-0.521,-1.011
"2024_25","S45G01N215",20250311,"울산 현대모비스","원정",2,66,-6,"2점",0,FALSE,0.94,-0.521,-0.98
"2024_25","S45G01N215",20250311,"울산 현대모비스","원정",4,533,-1,"3점",0,FALSE,2.42,-0.325,-2.357
"2024_25","S45G01N215",20250311,"울산 현대모비스","원정",4,491,-1,"2점",0,FALSE,1.65,-0.521,-1.718
"2024_25","S45G01N215",20250311,"울산 현대모비스","원정",4,311,-3,"3점",0,FALSE,3.04,-0.325,-2.966
"2024_25","S45G01N215",20250311,"울산 현대모비스","원정",4,127,-1,"2점",0,TRUE,3.21,-0.521,-3.35
"2024_25","S45G01N217",20250313,"부산 KCC","원정",1,509,-0,"2점",0,FALSE,0.76,-0.521,-0.793
"2024_25","S45G01N217",20250313,"부산 KCC","원정",1,266,5,"3점",1,FALSE,1.13,0.675,2.296
"2024_25","S45G01N217",20250313,"부산 KCC","원정",1,202,8,"3점",0,FALSE,1.04,-0.325,-1.013
"2024_25","S45G01N217",20250313,"부산 KCC","원정",1,109,4,"2점",0,FALSE,0.79,-0.521,-0.828
"2024_25","S45G01N217",20250313,"부산 KCC","원정",3,103,5,"3점",0,FALSE,1.65,-0.325,-1.61
"2024_25","S45G01N217",20250313,"부산 KCC","원정",4,530,13,"3점",0,FALSE,0.46,-0.325,-0.452
"2024_25","S45G01N217",20250313,"부산 KCC","원정",4,226,10,"3점",0,FALSE,0.34,-0.325,-0.328
"2024_25","S45G01N217",20250313,"부산 KCC","원정",4,186,10,"3점",1,FALSE,0.22,0.675,0.455
"2024_25","S45G01N217",20250313,"부산 KCC","원정",4,81,11,"2점",0,FALSE,0,-0.521,-0.003
"2024_25","S45G01N217",20250313,"부산 KCC","원정",4,46,7,"3점",1,FALSE,0.02,0.675,0.047
"2024_25","S45G01N218",20250313,"수원 KT","원정",1,101,-18,"3점",0,FALSE,0.69,-0.325,-0.671
"2024_25","S45G01N218",20250313,"수원 KT","원정",2,447,-16,"3점",0,FALSE,0.79,-0.325,-0.77
"2024_25","S45G01N218",20250313,"수원 KT","원정",2,156,-19,"3점",0,FALSE,0.57,-0.325,-0.554
"2024_25","S45G01N218",20250313,"수원 KT","원정",2,7,-16,"2점",0,FALSE,0.46,-0.521,-0.485
"2024_25","S45G01N218",20250313,"수원 KT","원정",3,47,-8,"3점",0,FALSE,1.64,-0.325,-1.602
"2024_25","S45G01N218",20250313,"수원 KT","원정",4,497,-7,"3점",0,FALSE,1.91,-0.325,-1.859
"2024_25","S45G01N218",20250313,"수원 KT","원정",4,153,-5,"2점",0,TRUE,1.82,-0.521,-1.9
"2024_25","S45G01N218",20250313,"수원 KT","원정",4,94,-7,"2점",0,FALSE,0.69,-0.521,-0.72
"2024_25","S45G01N218",20250313,"수원 KT","원정",4,52,-7,"2점",0,FALSE,0.25,-0.521,-0.262
"2024_25","S45G01N218",20250313,"수원 KT","원정",4,8,-5,"3점",0,TRUE,0.19,-0.325,-0.181
"2024_25","S45G01N218",20250313,"수원 KT","원정",4,1,-6,"3점",0,FALSE,0,-0.325,-0
"2024_25","S45G01N222",20250315,"수원 KT","홈",1,482,0,"3점",0,FALSE,1.17,-0.325,-1.141
"2024_25","S45G01N222",20250315,"수원 KT","홈",1,396,-3,"2점",0,FALSE,0.77,-0.521,-0.807
"2024_25","S45G01N222",20250315,"수원 KT","홈",1,182,3,"2점",0,FALSE,0.8,-0.521,-0.83
"2024_25","S45G01N222",20250315,"수원 KT","홈",2,83,7,"3점",1,FALSE,1.24,0.675,2.507
"2024_25","S45G01N222",20250315,"수원 KT","홈",3,544,10,"2점",0,FALSE,0.69,-0.521,-0.724
