"tv","glkey","tnameH","seasonGrade","gameDate","bookmarkFlag","scoreA","challengeSq","tnameA","tnameFH","scoreH","gameStart","gameTime","logoA","weekDay","logoH","tcodeA","isEnded","artcSq","gameNo","tcodeH","tvCode","gameEnd","seasonCode","stadiumnameEn","seasonCategoryName","gmkey","stadiumname","tnameFA","isStarted","replayUrl","seasonName1","stadiumnameF","gameCode","seasonCategory","playingQuarter","game_id"
"tvN SPORTS","S47G01","수원 KT",1,"20260318",0,69,506,"원주 DB","수원 KT 소닉붐",66,"1900","157","db","수","kt","16",1,NA,236,"06","T36","2057",47,"Suwon KT Sonicboom Arena","정규시즌","S47G01N236","수원 KT 소닉붐 아레나","원주 DB 프로미",1,NA,"2025-2026","수원 KT 소닉붐 아레나","01","R","X","S47G01N236"
"tvN SPORTS","S47G01","고양 소노",1,"20260319",0,77,507,"부산 KCC","고양 소노 스카이거너스",111,"1900","156","kcc","목","sono","60",1,10050048,237,"66","T36","2056",47,"GOYANG SONO ARENA","정규시즌","S47G01N237","고양소노아레나","부산 KCC 이지스",1,NA,"2025-2026","고양소노아레나","01","R","X","S47G01N237"
"IB SPORTS","S47G01","수원 KT",1,"20260320",0,82,508,"대구 한국가스공사","수원 KT 소닉붐",84,"1900","246","pega","금","kt","64",1,10050067,238,"06","T21","2146",47,"Suwon KT Sonicboom Arena","정규시즌","S47G01N238","수원 KT 소닉붐 아레나","대구 한국가스공사 페가수스",1,NA,"2025-2026","수원 KT 소닉붐 아레나","01","R","X","S47G01N238"
"IB SPORTS","S47G01","고양 소노",1,"20260321",0,86,509,"울산 현대모비스","고양 소노 스카이거너스",90,"1400","223","hd","토","sono","10",1,10050077,239,"66","T21","1623",47,"GOYANG SONO ARENA","정규시즌","S47G01N239","고양소노아레나","울산 현대모비스 피버스",1,NA,"2025-2026","고양소노아레나","01","R","X","S47G01N239"
"tvN SPORTS","S47G01","부산 KCC",1,"20260321",0,81,510,"서울 삼성","부산 KCC 이지스",100,"1630","152","ss","토","kcc","35",1,NA,240,"60","T36","1822",47,"Busan Sajik Gymnasium","정규시즌","S47G01N240","부산사직","서울 삼성 썬더스",1,NA,"2025-2026","부산사직체육관","01","R","X","S47G01N240"
"IB SPORTS","S47G01","안양 정관장",1,"20260322",0,77,511,"수원 KT","안양 정관장 레드부스터스",86,"1400","202","kt","일","kgc","06",1,10050103,241,"70","T21","1602",47,"Anyang Gymnasium","정규시즌","S47G01N241","안양 정관장 아레나","수원 KT 소닉붐",1,NA,"2025-2026","안양 정관장 아레나","01","R","X","S47G01N241"
"tvN SPORTS","S47G01","원주 DB",1,"20260322",0,74,512,"대구 한국가스공사","원주 DB 프로미",78,"1630","158","pega","일","db","64",1,NA,242,"16","T36","1828",47,"Wonju Gymnasium","정규시즌","S47G01N242","원주DB프로미아레나","대구 한국가스공사 페가수스",1,NA,"2025-2026","원주DB프로미아레나","01","R","X","S47G01N242"
"IB SPORTS","S47G01","서울 삼성",1,"20260323",0,73,513,"울산 현대모비스","서울 삼성 썬더스",76,"1900","158","hd","월","ss","10",1,10050132,243,"35","T21","2058",47,"Seoul Jamsil Gymnasium","정규시즌","S47G01N243","잠실실내","울산 현대모비스 피버스",1,NA,"2025-2026","잠실실내체육관","01","R","X","S47G01N243"
"tvN SPORTS","S47G01","원주 DB",1,"20260324",0,87,514,"안양 정관장","원주 DB 프로미",84,"1900","206","kgc","화","db","70",1,10050148,244,"16","T36","2106",47,"Wonju Gymnasium","정규시즌","S47G01N244","원주DB프로미아레나","안양 정관장 레드부스터스",1,NA,"2025-2026","원주DB프로미아레나","01","R","X","S47G01N244"
"tvN SPORTS","S47G01","서울 SK",1,"20260325",0,78,515,"고양 소노","서울 SK 나이츠",77,"1900","220","sono","수","sk","66",1,NA,245,"55","T36","2120",47,"Jamsil Student Gymnasium","정규시즌","S47G01N245","잠실학생","고양 소노 스카이거너스",1,NA,"2025-2026","잠실학생체육관","01","R","X","S47G01N245"
"tvN SPORTS","S47G01","대구 한국가스공사",1,"20260326",0,80,516,"창원 LG","대구 한국가스공사 페가수스",67,"1900","155","lg","목","pega","50",1,10050183,246,"64","T36","2055",47,"Daegue Gymnasium","정규시즌","S47G01N246","대구","창원 LG 세이커스",1,NA,"2025-2026","대구체육관","01","R","X","S47G01N246"
"tvN SPORTS","S47G01","부산 KCC",1,"20260327",0,84,517,"수원 KT","부산 KCC 이지스",79,"1900","206","kt","금","kcc","06",1,10050193,247,"60","T36","2106",47,"Busan Sajik Gymnasium","정규시즌","S47G01N247","부산사직","수원 KT 소닉붐",1,NA,"2025-2026","부산사직체육관","01","R","X","S47G01N247"
"IB SPORTS","S47G01","울산 현대모비스",1,"20260328",0,69,518,"서울 SK","울산 현대모비스 피버스",58,"1400","150","sk","토","hd","55",1,NA,248,"10","T21","1550",47,"Dongcheon Gymnasium","정규시즌","S47G01N248","울산동천","서울 SK 나이츠",1,NA,"2025-2026","울산동천체육관","01","R","X","S47G01N248"
"tvN SPORTS","S47G01","고양 소노",1,"20260328",0,92,519,"원주 DB","고양 소노 스카이거너스",81,"1400","208","db","토","sono","16",1,NA,249,"66","T36","1608",47,"GOYANG SONO ARENA","정규시즌","S47G01N249","고양소노아레나","원주 DB 프로미",1,NA,"2025-2026","고양소노아레나","01","R","X","S47G01N249"
"tvN SPORTS","S47G01","서울 삼성",1,"20260328",0,62,520,"안양 정관장","서울 삼성 썬더스",71,"1630","200","kgc","토","ss","70",1,NA,250,"35","T36","1830",47,"Seoul Jamsil Gymnasium","정규시즌","S47G01N250","잠실실내","안양 정관장 레드부스터스",1,NA,"2025-2026","잠실실내체육관","01","R","X","S47G01N250"
"IB SPORTS","S47G01","창원 LG",1,"20260329",0,55,521,"서울 SK","창원 LG 세이커스",67,"1400","155","sk","일","lg","55",1,10050233,251,"50","T21","1555",47,"Changwon Gymnasium","정규시즌","S47G01N251","창원체육관","서울 SK 나이츠",1,NA,"2025-2026","창원체육관","01","R","X","S47G01N251"
"tvN SPORTS","S47G01","대구 한국가스공사",1,"20260329",0,87,522,"부산 KCC","대구 한국가스공사 페가수스",80,"1400","200","kcc","일","pega","60",1,10050234,252,"64","T36","1600",47,"Daegue Gymnasium","정규시즌","S47G01N252","대구","부산 KCC 이지스",1,NA,"2025-2026","대구체육관","01","R","X","S47G01N252"
"tvN SPORTS","S47G01","서울 삼성",1,"20260329",0,83,523,"수원 KT","서울 삼성 썬더스",78,"1630","205","kt","일","ss","06",1,NA,253,"35","T36","1835",47,"Seoul Jamsil Gymnasium","정규시즌","S47G01N253","잠실실내","수원 KT 소닉붐",1,NA,"2025-2026","잠실실내체육관","01","R","X","S47G01N253"
"IB SPORTS","S47G01","울산 현대모비스",1,"20260330",0,90,524,"원주 DB","울산 현대모비스 피버스",81,"1900","203","db","월","hd","16",1,NA,254,"10","T21","2103",47,"Dongcheon Gymnasium","정규시즌","S47G01N254","울산동천","원주 DB 프로미",1,NA,"2025-2026","울산동천체육관","01","R","X","S47G01N254"
"tvN SPORTS","S47G01","안양 정관장",1,"20260331",0,74,525,"창원 LG","안양 정관장 레드부스터스",84,"1900","155","lg","화","kgc","50",1,10050291,255,"70","T36","2055",47,"Anyang Gymnasium","정규시즌","S47G01N255","안양 정관장 아레나","창원 LG 세이커스",1,NA,"2025-2026","안양 정관장 아레나","01","R","X","S47G01N255"
"tvN SPORTS","S47G01","부산 KCC",1,"20260401",0,79,526,"서울 SK","부산 KCC 이지스",81,"1900","208","sk","수","kcc","55",1,10050305,256,"60","T36","2108",47,"Busan Sajik Gymnasium","정규시즌","S47G01N256","부산사직","서울 SK 나이츠",1,NA,"2025-2026","부산사직체육관","01","R","X","S47G01N256"
"tvN SPORTS","S47G01","대구 한국가스공사",1,"20260402",0,76,527,"고양 소노","대구 한국가스공사 페가수스",78,"1900","155","sono","목","pega","66",1,10050322,257,"64","T36","2055",47,"Daegue Gymnasium","정규시즌","S47G01N257","대구","고양 소노 스카이거너스",1,NA,"2025-2026","대구체육관","01","R","X","S47G01N257"
"tvN SPORTS","S47G01","수원 KT",1,"20260403",0,87,528,"창원 LG","수원 KT 소닉붐",60,"1900","152","lg","금","kt","50",1,10050332,258,"06","T36","2052",47,"Suwon KT Sonicboom Arena","정규시즌","S47G01N258","수원 KT 소닉붐 아레나","창원 LG 세이커스",1,NA,"2025-2026","수원 KT 소닉붐 아레나","01","R","X","S47G01N258"
"IB SPORTS","S47G01","안양 정관장",1,"20260404",0,71,529,"울산 현대모비스","안양 정관장 레드부스터스",95,"1400","158","hd","토","kgc","10",1,10050344,259,"70","T21","1558",47,"Anyang Gymnasium","정규시즌","S47G01N259","안양 정관장 아레나","울산 현대모비스 피버스",1,NA,"2025-2026","안양 정관장 아레나","01","R","X","S47G01N259"
"tvN SPORTS","S47G01","원주 DB",1,"20260404",0,75,530,"서울 삼성","원주 DB 프로미",80,"1400","201","ss","토","db","35",1,10050345,260,"16","T36","1601",47,"Wonju Gymnasium","정규시즌","S47G01N260","원주DB프로미아레나","서울 삼성 썬더스",1,NA,"2025-2026","원주DB프로미아레나","01","R","X","S47G01N260"
"tvN SPORTS","S47G01","서울 SK",1,"20260404",0,102,531,"대구 한국가스공사","서울 SK 나이츠",106,"1630","216","pega","토","sk","64",1,NA,261,"55","T36","1846",47,"Jamsil Student Gymnasium","정규시즌","S47G01N261","잠실학생","대구 한국가스공사 페가수스",1,NA,"2025-2026","잠실학생체육관","01","R","X","S47G01N261"
"tvN SPORTS","S47G01","창원 LG",1,"20260405",0,74,532,"부산 KCC","창원 LG 세이커스",65,"1400","151","kcc","일","lg","60",1,10050357,262,"50","T36","1551",47,"Changwon Gymnasium","정규시즌","S47G01N262","창원체육관","부산 KCC 이지스",1,NA,"2025-2026","창원체육관","01","R","X","S47G01N262"
"IB SPORTS","S47G01","고양 소노",1,"20260405",0,61,533,"안양 정관장","고양 소노 스카이거너스",65,"1400","216","kgc","일","sono","70",1,10050358,263,"66","T21","1616",47,"GOYANG SONO ARENA","정규시즌","S47G01N263","고양소노아레나","안양 정관장 레드부스터스",1,NA,"2025-2026","고양소노아레나","01","R","X","S47G01N263"
"tvN SPORTS","S47G01","수원 KT",1,"20260405",0,69,534,"울산 현대모비스","수원 KT 소닉붐",73,"1630","203","hd","일","kt","10",1,NA,264,"06","T36","1833",47,"Suwon KT Sonicboom Arena","정규시즌","S47G01N264","수원 KT 소닉붐 아레나","울산 현대모비스 피버스",1,NA,"2025-2026","수원 KT 소닉붐 아레나","01","R","X","S47G01N264"
"tvN SPORTS","S47G01","서울 SK",1,"20260406",0,93,535,"서울 삼성","서울 SK 나이츠",75,"1900","155","ss","월","sk","35",1,10050385,265,"55","T36","2055",47,"Jamsil Student Gymnasium","정규시즌","S47G01N265","잠실학생","서울 삼성 썬더스",1,NA,"2025-2026","잠실학생체육관","01","R","X","S47G01N265"
"IB SPORTS","S47G01","울산 현대모비스",1,"20260408",0,56,536,"창원 LG","울산 현대모비스 피버스",78,"1900","142","lg","수","hd","50",1,10050411,266,"10","T21","2042",47,"Dongcheon Gymnasium","정규시즌","S47G01N266","울산동천","창원 LG 세이커스",1,NA,"2025-2026","울산동천체육관","01","R","X","S47G01N266"
"GOLF&PBA","S47G01","수원 KT",1,"20260408",0,72,537,"고양 소노","수원 KT 소닉붐",76,"1900","133","sono","수","kt","66",1,10050412,267,"06","T37","2033",47,"Suwon KT Sonicboom Arena","정규시즌","S47G01N267","수원 KT 소닉붐 아레나","고양 소노 스카이거너스",1,NA,"2025-2026","수원 KT 소닉붐 아레나","01","R","X","S47G01N267"
NA,"S47G01","안양 정관장",1,"20260408",0,65,538,"서울 SK","안양 정관장 레드부스터스",67,"1900","153","sk","수","kgc","55",1,10050413,268,"70",NA,"2053",47,"Anyang Gymnasium","정규시즌","S47G01N268","안양 정관장 아레나","서울 SK 나이츠",1,NA,"2025-2026","안양 정관장 아레나","01","R","X","S47G01N268"
"tvN SPORTS","S47G01","부산 KCC",1,"20260408",0,109,539,"원주 DB","부산 KCC 이지스",101,"1900","137","db","수","kcc","16",1,10050414,269,"60","T36","2037",47,"Busan Sajik Gymnasium","정규시즌","S47G01N269","부산사직","원주 DB 프로미",1,NA,"2025-2026","부산사직체육관","01","R","X","S47G01N269"
NA,"S47G01","서울 삼성",1,"20260408",0,80,540,"대구 한국가스공사","서울 삼성 썬더스",73,"1900","203","pega","수","ss","64",1,10050415,270,"35",NA,"2103",47,"Seoul Jamsil Gymnasium","정규시즌","S47G01N270","잠실실내","대구 한국가스공사 페가수스",1,NA,"2025-2026","잠실실내체육관","01","R","X","S47G01N270"
