"tv","glkey","tnameH","seasonGrade","gameDate","bookmarkFlag","scoreA","challengeSq","tnameA","tnameFH","scoreH","gameStart","gameTime","logoA","weekDay","logoH","tcodeA","isEnded","artcSq","gameNo","tcodeH","tvCode","gameEnd","seasonCode","stadiumnameEn","seasonCategoryName","gmkey","stadiumname","tnameFA","isStarted","replayUrl","seasonName1","stadiumnameF","gameCode","seasonCategory","playingQuarter","game_id"
"SPOTV","S43G01","부산 KCC",1,"20240229",0,92,NA,"원주 DB","부산 KCC 이지스",78,"1900","0","db","목","kcc","16",1,10036015,213,"60","T18","0000",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N213","부산사직","원주 DB 프로미",1,"https://vod.afreecatv.com/player/117684599","2023-2024","부산사직체육관","01","R","X","S43G01N213"
"SPOTV2 / SPOTV ON","S43G01","서울 삼성",1,"20240229",0,106,NA,"수원 KT","서울 삼성 썬더스",86,"1900","201","kt","목","ss","06",1,10036016,214,"35","T24,T25","2101",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N214","잠실실내","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/117686487","2023-2024","잠실실내체육관","01","R","X","S43G01N214"
"SPOTV","S43G01","서울 SK",1,"20240301",0,79,NA,"대구 한국가스공사","서울 SK 나이츠",66,"1400","152","pega","금","sk","64",1,10036025,215,"55","T18","1552",43,"Jamsil Student Gymnasium","정규시즌","S43G01N215","잠실학생","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/117763593","2023-2024","잠실학생체육관","01","R","X","S43G01N215"
"SPOTV2","S43G01","울산 현대모비스",1,"20240301",0,83,NA,"고양 소노","울산 현대모비스 피버스",73,"1400","154","sono","금","hd","66",1,10036026,216,"10","T24","1554",43,"Dongcheon Gymnasium","정규시즌","S43G01N216","울산동천","고양 소노 스카이거너스",1,"https://vod.afreecatv.com/player/117764195","2023-2024","울산동천체육관","01","R","X","S43G01N216"
"SPOTV / SPOTV ON","S43G01","창원 LG",1,"20240301",0,64,NA,"안양 정관장","창원 LG 세이커스",97,"1600","143","kgc","금","lg","70",1,10036034,217,"50","T18,T25","1743",43,"Changwon Gymnasium","정규시즌","S43G01N217","창원체육관","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/117771573","2023-2024","창원체육관","01","R","X","S43G01N217"
"SPOTV","S43G01","부산 KCC",1,"20240302",0,94,NA,"수원 KT","부산 KCC 이지스",101,"1400","154","kt","토","kcc","06",1,10036060,218,"60","T18","1554",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N218","부산사직","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/117869423","2023-2024","부산사직체육관","01","R","X","S43G01N218"
"SPOTV2","S43G01","원주 DB",1,"20240302",0,74,NA,"대구 한국가스공사","원주 DB 프로미",75,"1400","200","pega","토","db","64",1,10036061,219,"16","T24","1600",43,"Wonju Gymnasium","정규시즌","S43G01N219","원주종합","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/117869875","2023-2024","원주종합체육관","01","R","X","S43G01N219"
"SPOTV / SPOTV ON","S43G01","서울 삼성",1,"20240302",0,77,NA,"울산 현대모비스","서울 삼성 썬더스",92,"1600","205","hd","토","ss","10",1,10036063,220,"35","T18,T25","1805",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N220","잠실실내","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/117879941","2023-2024","잠실실내체육관","01","R","X","S43G01N220"
"SPOTV","S43G01","수원 KT",1,"20240303",0,75,NA,"창원 LG","수원 KT 소닉붐",60,"1400","152","lg","일","kt","50",1,10036085,221,"06","T18","1552",43,"Suwon KT Sonicboom Arena","정규시즌","S43G01N221","수원 KT 아레나","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/117968463","2023-2024","수원 KT 아레나","01","R","X","S43G01N221"
"SPOTV2","S43G01","안양 정관장",1,"20240303",0,87,NA,"고양 소노","안양 정관장 레드부스터스",92,"1400","150","sono","일","kgc","66",1,10036086,222,"70","T24","1550",43,"Anyang Gymnasium","정규시즌","S43G01N222","안양 정관장 아레나","고양 소노 스카이거너스",1,"https://vod.afreecatv.com/player/117968609","2023-2024","안양 정관장 아레나","01","R","X","S43G01N222"
"SPOTV / SPOTV ON","S43G01","서울 SK",1,"20240303",0,69,NA,"부산 KCC","서울 SK 나이츠",90,"1600","144","kcc","일","sk","60",1,10036087,223,"55","T18,T25","1744",43,"Jamsil Student Gymnasium","정규시즌","S43G01N223","잠실학생","부산 KCC 이지스",1,"https://vod.afreecatv.com/player/117976889","2023-2024","잠실학생체육관","01","R","X","S43G01N223"
"SPOTV / SPOTV PRIME","S43G01","서울 삼성",1,"20240304",0,81,NA,"대구 한국가스공사","서울 삼성 썬더스",75,"1900","205","pega","월","ss","64",1,10036185,224,"35","T18,T33","2105",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N224","잠실실내","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/118085285","2023-2024","잠실실내체육관","01","R","X","S43G01N224"
"SPOTV","S43G01","고양 소노",1,"20240305",0,117,NA,"부산 KCC","고양 소노 스카이거너스",85,"1900","139","kcc","화","sono","60",1,10036211,225,"66","T18","2039",43,"GOYANG SONO ARENA","정규시즌","S43G01N225","고양 소노 아레나","부산 KCC 이지스",1,"https://vod.afreecatv.com/player/118174989","2023-2024","고양 소노 아레나","01","R","X","S43G01N225"
"SPOTV2 / SPOTV PRIME","S43G01","서울 SK",1,"20240305",0,76,NA,"울산 현대모비스","서울 SK 나이츠",105,"1900","145","hd","화","sk","10",1,10036212,226,"55","T24,T33","2045",43,"Jamsil Student Gymnasium","정규시즌","S43G01N226","잠실학생","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/118175731","2023-2024","잠실학생체육관","01","R","X","S43G01N226"
"SPOTV G&H / SPOTV PRIME","S43G01","창원 LG",1,"20240307",0,59,NA,"대구 한국가스공사","창원 LG 세이커스",82,"1900","146","pega","목","lg","64",1,10036249,227,"50","T23,T33","2046",43,"Changwon Gymnasium","정규시즌","S43G01N227","창원체육관","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/118365671","2023-2024","창원체육관","01","R","X","S43G01N227"
"SPOTV2","S43G01","서울 삼성",1,"20240307",0,99,NA,"원주 DB","서울 삼성 썬더스",85,"1900","159","db","목","ss","16",1,10036250,228,"35","T24","2059",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N228","잠실실내","원주 DB 프로미",1,"https://vod.afreecatv.com/player/118367399","2023-2024","잠실실내체육관","01","R","X","S43G01N228"
"SPOTV","S43G01","수원 KT",1,"20240307",0,96,NA,"부산 KCC","수원 KT 소닉붐",94,"1900","159","kcc","목","kt","60",1,10036251,229,"06","T18","2059",43,"Suwon KT Sonicboom Arena","정규시즌","S43G01N229","수원 KT 아레나","부산 KCC 이지스",1,"https://vod.afreecatv.com/player/118366993","2023-2024","수원 KT 아레나","01","R","X","S43G01N229"
"SPOTV PRIME","S43G01","수원 KT",1,"20240309",0,94,NA,"울산 현대모비스","수원 KT 소닉붐",98,"1500","158","hd","토","kt","10",1,10036310,230,"06","T33","1658",43,"Suwon KT Sonicboom Arena","정규시즌","S43G01N230","수원 KT 아레나","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/118537877","2023-2024","수원 KT 아레나","01","R","X","S43G01N230"
"SPOTV / SPOTV PRIME","S43G01","원주 DB",1,"20240309",0,104,NA,"부산 KCC","원주 DB 프로미",115,"1700","147","kcc","토","db","60",1,10036312,231,"16","T18,T33","1847",43,"Wonju Gymnasium","정규시즌","S43G01N231","원주종합","부산 KCC 이지스",1,"https://vod.afreecatv.com/player/118545991","2023-2024","원주종합체육관","01","R","X","S43G01N231"
"SPOTV2 / SPOTV PRIME2","S43G01","서울 삼성",1,"20240309",0,86,NA,"고양 소노","서울 삼성 썬더스",92,"1700","201","sono","토","ss","66",1,10036313,232,"35","T24,T34","1901",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N232","잠실실내","고양 소노 스카이거너스",1,"https://vod.afreecatv.com/player/118547675","2023-2024","잠실실내체육관","01","R","X","S43G01N232"
"SPOTV / SPOTV PRIME","S43G01","창원 LG",1,"20240311",0,76,NA,"수원 KT","창원 LG 세이커스",87,"1900","155","kt","월","lg","06",1,10036367,233,"50","T18,T33","2055",43,"Changwon Gymnasium","정규시즌","S43G01N233","창원체육관","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/118744625","2023-2024","창원체육관","01","R","X","S43G01N233"
"SPOTV2 / SPOTV PRIME","S43G01","안양 정관장",1,"20240313",0,94,NA,"고양 소노","안양 정관장 레드부스터스",80,"1900","143","sono","수","kgc","66",1,10036396,234,"70","T24,T33","2043",43,"Anyang Gymnasium","정규시즌","S43G01N234","안양 정관장 아레나","고양 소노 스카이거너스",1,"https://vod.afreecatv.com/player/118929955","2023-2024","안양 정관장 아레나","01","R","X","S43G01N234"
"SPOTV","S43G01","서울 SK",1,"20240313",0,67,NA,"대구 한국가스공사","서울 SK 나이츠",82,"1900","152","pega","수","sk","64",1,10036397,235,"55","T18","2052",43,"Jamsil Student Gymnasium","정규시즌","S43G01N235","잠실학생","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/118931011","2023-2024","잠실학생체육관","01","R","X","S43G01N235"
"SPOTV","S43G01","원주 DB",1,"20240314",0,103,NA,"수원 KT","원주 DB 프로미",107,"1900","210","kt","목","db","06",1,10036430,236,"16","T18","2110",43,"Wonju Gymnasium","정규시즌","S43G01N236","원주종합","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/119032185","2023-2024","원주종합체육관","01","R","X","S43G01N236"
"SPOTV G&H / SPOTV PRIME","S43G01","안양 정관장",1,"20240314",0,77,NA,"서울 삼성","안양 정관장 레드부스터스",69,"1900","154","ss","목","kgc","35",1,10036431,237,"70","T23,T33","2054",43,"Anyang Gymnasium","정규시즌","S43G01N237","안양 정관장 아레나","서울 삼성 썬더스",1,"https://vod.afreecatv.com/player/119027483","2023-2024","안양 정관장 아레나","01","R","X","S43G01N237"
"SPOTV2","S43G01","대구 한국가스공사",1,"20240315",0,85,NA,"부산 KCC","대구 한국가스공사 페가수스",99,"1900","154","kcc","금","pega","60",1,10036468,238,"64","T24","2054",43,"대구체육관","정규시즌","S43G01N238","대구","부산 KCC 이지스",1,"https://vod.afreecatv.com/player/119122811","2023-2024","대구체육관","01","R","X","S43G01N238"
"SPOTV G&H","S43G01","고양 소노",1,"20240315",0,95,NA,"창원 LG","고양 소노 스카이거너스",64,"1900","143","lg","금","sono","50",1,10036469,239,"66","T23","2043",43,"GOYANG SONO ARENA","정규시즌","S43G01N239","고양 소노 아레나","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/119120879","2023-2024","고양 소노 아레나","01","R","X","S43G01N239"
"SPOTV / SPOTV PRIME","S43G01","수원 KT",1,"20240316",0,84,NA,"서울 삼성","수원 KT 소닉붐",89,"1500","202","ss","토","kt","35",1,10036493,240,"06","T18,T33","1702",43,"Suwon KT Sonicboom Arena","정규시즌","S43G01N240","수원 KT 아레나","서울 삼성 썬더스",1,"https://vod.afreecatv.com/player/119198157","2023-2024","수원 KT 아레나","01","R","X","S43G01N240"
"SPOTV / SPOTV PRIME2","S43G01","울산 현대모비스",1,"20240316",0,89,NA,"원주 DB","울산 현대모비스 피버스",95,"1700","150","db","토","hd","16",1,10036497,241,"10","T18,T34","1850",43,"Dongcheon Gymnasium","정규시즌","S43G01N241","울산동천","원주 DB 프로미",1,"https://vod.afreecatv.com/player/119207047","2023-2024","울산동천체육관","01","R","X","S43G01N241"
"SPOTV2 / SPOTV PRIME","S43G01","안양 정관장",1,"20240316",0,78,NA,"서울 SK","안양 정관장 레드부스터스",84,"1700","146","sk","토","kgc","55",1,10036498,242,"70","T24,T33","1846",43,"Anyang Gymnasium","정규시즌","S43G01N242","안양 정관장 아레나","서울 SK 나이츠",1,"https://vod.afreecatv.com/player/119206585","2023-2024","안양 정관장 아레나","01","R","X","S43G01N242"
"SPOTV","S43G01","대구 한국가스공사",1,"20240317",0,82,NA,"고양 소노","대구 한국가스공사 페가수스",81,"1500","201","sono","일","pega","66",1,10036524,243,"64","T18","1701",43,"대구체육관","정규시즌","S43G01N243","대구","고양 소노 스카이거너스",1,"https://vod.afreecatv.com/player/119294203","2023-2024","대구체육관","01","R","X","S43G01N243"
"SPOTV / SPOTV PRIME","S43G01","부산 KCC",1,"20240317",0,101,NA,"수원 KT","부산 KCC 이지스",119,"1700","145","kt","일","kcc","06",1,10036525,244,"60","T18,T33","1845",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N244","부산사직","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/119302621","2023-2024","부산사직체육관","01","R","X","S43G01N244"
"SPOTV2 / SPOTV PRIME2","S43G01","창원 LG",1,"20240317",0,88,NA,"원주 DB","창원 LG 세이커스",92,"1700","157","db","일","lg","16",1,10036526,245,"50","T24,T34","1857",43,"Changwon Gymnasium","정규시즌","S43G01N245","창원체육관","원주 DB 프로미",1,"https://vod.afreecatv.com/player/119304465","2023-2024","창원체육관","01","R","X","S43G01N245"
"SPOTV G&H / SPOTV PRIME","S43G01","서울 삼성",1,"20240318",0,91,NA,"울산 현대모비스","서울 삼성 썬더스",94,"1900","216","hd","월","ss","10",1,10036596,246,"35","T23,T33","2116",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N246","잠실실내","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/119408101","2023-2024","잠실실내체육관","01","R","X","S43G01N246"
"SPOTV2 / SPOTV PRIME","S43G01","창원 LG",1,"20240319",0,70,NA,"안양 정관장","창원 LG 세이커스",94,"1900","150","kgc","화","lg","70",1,10036619,247,"50","T24,T33","2050",43,"Changwon Gymnasium","정규시즌","S43G01N247","창원체육관","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/119497081","2023-2024","창원체육관","01","R","X","S43G01N247"
"SPOTV","S43G01","서울 SK",1,"20240319",0,75,NA,"고양 소노","서울 SK 나이츠",62,"1900","149","sono","화","sk","66",1,10036620,248,"55","T18","2049",43,"Jamsil Student Gymnasium","정규시즌","S43G01N248","잠실학생","고양 소노 스카이거너스",1,"https://vod.afreecatv.com/player/119496677","2023-2024","잠실학생체육관","01","R","X","S43G01N248"
"SPOTV / SPOTV PRIME","S43G01","부산 KCC",1,"20240320",0,85,NA,"서울 삼성","부산 KCC 이지스",98,"1900","145","ss","수","kcc","35",1,10036653,249,"60","T18,T33","2045",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N249","부산사직","서울 삼성 썬더스",1,"https://vod.afreecatv.com/player/119591125","2023-2024","부산사직체육관","01","R","X","S43G01N249"
"SPOTV2 / SPOTV PRIME","S43G01","안양 정관장",1,"20240321",0,70,NA,"대구 한국가스공사","안양 정관장 레드부스터스",85,"1900","141","pega","목","kgc","64",1,10036676,250,"70","T24,T33","2041",43,"Anyang Gymnasium","정규시즌","S43G01N250","안양 정관장 아레나","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/119682411","2023-2024","안양 정관장 아레나","01","R","X","S43G01N250"
"SPOTV","S43G01","서울 SK",1,"20240321",0,84,NA,"원주 DB","서울 SK 나이츠",83,"1900","151","db","목","sk","16",1,10036677,251,"55","T18","2051",43,"Jamsil Student Gymnasium","정규시즌","S43G01N251","잠실학생","원주 DB 프로미",1,"https://vod.afreecatv.com/player/119683793","2023-2024","잠실학생체육관","01","R","X","S43G01N251"
"SPOTV","S43G01","부산 KCC",1,"20240322",0,101,NA,"창원 LG","부산 KCC 이지스",92,"1900","155","lg","금","kcc","50",1,10036713,252,"60","T18","2055",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N252","부산사직","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/119773827","2023-2024","부산사직체육관","01","R","X","S43G01N252"
"SPOTV2 / SPOTV PRIME","S43G01","고양 소노",1,"20240322",0,87,NA,"울산 현대모비스","고양 소노 스카이거너스",102,"1900","204","hd","금","sono","10",1,10036714,253,"66","T24,T33","2104",43,"GOYANG SONO ARENA","정규시즌","S43G01N253","고양 소노 아레나","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/119774755","2023-2024","고양 소노 아레나","01","R","X","S43G01N253"
"SPOTV PRIME","S43G01","수원 KT",1,"20240323",0,81,NA,"대구 한국가스공사","수원 KT 소닉붐",85,"1500","206","pega","토","kt","64",1,10036736,254,"06","T33","1706",43,"Suwon KT Sonicboom Arena","정규시즌","S43G01N254","수원 KT 아레나","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/119846357","2023-2024","수원 KT 아레나","01","R","X","S43G01N254"
"SPOTV / SPOTV G&H","S43G01","원주 DB",1,"20240323",0,96,NA,"안양 정관장","원주 DB 프로미",68,"1800","153","kgc","토","db","70",1,10036737,255,"16","T18,T23","1953",43,"Wonju Gymnasium","정규시즌","S43G01N255","원주종합","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/119858791","2023-2024","원주종합체육관","01","R","X","S43G01N255"
"SPOTV2 / SPOTV PRIME","S43G01","서울 SK",1,"20240323",0,75,NA,"서울 삼성","서울 SK 나이츠",84,"1800","140","ss","토","sk","35",1,10036738,256,"55","T24,T33","1940",43,"Jamsil Student Gymnasium","정규시즌","S43G01N256","잠실학생","서울 삼성 썬더스",1,"https://vod.afreecatv.com/player/119858101","2023-2024","잠실학생체육관","01","R","X","S43G01N256"
"SPOTV PRIME","S43G01","울산 현대모비스",1,"20240324",0,86,NA,"창원 LG","울산 현대모비스 피버스",85,"1500","154","lg","일","hd","50",1,10036761,257,"10","T33","1654",43,"Dongcheon Gymnasium","정규시즌","S43G01N257","울산동천","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/119938369","2023-2024","울산동천체육관","01","R","X","S43G01N257"
"SPOTV2 / SPOTV G&H","S43G01","원주 DB",1,"20240324",0,84,NA,"고양 소노","원주 DB 프로미",86,"1800","159","sono","일","db","66",1,10036762,258,"16","T24,T23","1959",43,"Wonju Gymnasium","정규시즌","S43G01N258","원주종합","고양 소노 스카이거너스",1,"https://vod.afreecatv.com/player/119954997","2023-2024","원주종합체육관","01","R","X","S43G01N258"
"SPOTV / SPOTV PRIME","S43G01","서울 삼성",1,"20240324",0,87,NA,"부산 KCC","서울 삼성 썬더스",96,"1800","149","kcc","일","ss","60",1,10036763,259,"35","T18,T33","1949",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N259","잠실실내","부산 KCC 이지스",1,"https://vod.afreecatv.com/player/119954203","2023-2024","잠실실내체육관","01","R","X","S43G01N259"
"SPOTV / SPOTV PRIME","S43G01","서울 SK",1,"20240325",0,99,NA,"수원 KT","서울 SK 나이츠",80,"1900","142","kt","월","sk","06",1,10036838,260,"55","T18,T33","2042",43,"Jamsil Student Gymnasium","정규시즌","S43G01N260","잠실학생","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/120051049","2023-2024","잠실학생체육관","01","R","X","S43G01N260"
"SPOTV G&H / SPOTV PRIME","S43G01","부산 KCC",1,"20240326",0,88,NA,"안양 정관장","부산 KCC 이지스",91,"1900","140","kgc","화","kcc","70",1,10036860,261,"60","T23,T33","2040",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N261","부산사직","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/120139245","2023-2024","부산사직체육관","01","R","X","S43G01N261"
"SPOTV PRIME2","S43G01","대구 한국가스공사",1,"20240326",0,78,NA,"울산 현대모비스","대구 한국가스공사 페가수스",82,"1900","149","hd","화","pega","10",1,10036861,262,"64","T34","2049",43,"대구체육관","정규시즌","S43G01N262","대구","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/120140181","2023-2024","대구체육관","01","R","X","S43G01N262"
"SPOTV PRIME2","S43G01","수원 KT",1,"20240328",0,83,NA,"안양 정관장","수원 KT 소닉붐",81,"1900","149","kgc","목","kt","70",1,10036907,263,"06","T34","2049",43,"Suwon KT Sonicboom Arena","정규시즌","S43G01N263","수원 KT 아레나","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/120320459","2023-2024","수원 KT 아레나","01","R","X","S43G01N263"
"SPOTV G&H / SPOTV PRIME","S43G01","서울 SK",1,"20240328",0,62,NA,"창원 LG","서울 SK 나이츠",82,"1900","155","lg","목","sk","50",1,10036908,264,"55","T23,T33","2055",43,"Jamsil Student Gymnasium","정규시즌","S43G01N264","잠실학생","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/120321087","2023-2024","잠실학생체육관","01","R","X","S43G01N264"
"SPOTV G&H / SPOTV PRIME","S43G01","부산 KCC",1,"20240329",0,103,NA,"울산 현대모비스","부산 KCC 이지스",110,"1900","150","hd","금","kcc","10",1,10036943,265,"60","T23,T33","2050",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N265","부산사직","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/120412365","2023-2024","부산사직체육관","01","R","X","S43G01N265"
"SPOTV PRIME","S43G01","울산 현대모비스",1,"20240331",0,81,NA,"안양 정관장","울산 현대모비스 피버스",83,"1800","158","kgc","일","hd","70",1,10036957,266,"10","T33","1958",43,"Dongcheon Gymnasium","정규시즌","S43G01N266","울산동천","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/120594001","2023-2024","울산동천체육관","01","R","X","S43G01N266"
"SPOTV","S43G01","부산 KCC",1,"20240331",0,79,NA,"서울 SK","부산 KCC 이지스",102,"1800","135","sk","일","kcc","55",1,10036958,267,"60","T18","1935",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N267","부산사직","서울 SK 나이츠",1,"https://vod.afreecatv.com/player/120591295","2023-2024","부산사직체육관","01","R","X","S43G01N267"
"SPOTV PRIME+","S43G01","원주 DB",1,"20240331",0,73,NA,"대구 한국가스공사","원주 DB 프로미",82,"1800","150","pega","일","db","64",1,10036959,268,"16","T35","1950",43,"Wonju Gymnasium","정규시즌","S43G01N268","원주종합","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/120593297","2023-2024","원주종합체육관","01","R","X","S43G01N268"
"SPOTV2","S43G01","고양 소노",1,"20240331",0,91,NA,"수원 KT","고양 소노 스카이거너스",95,"1800","203","kt","일","sono","06",1,10036960,269,"66","T24","2003",43,"GOYANG SONO ARENA","정규시즌","S43G01N269","고양 소노 아레나","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/120594881","2023-2024","고양 소노 아레나","01","R","X","S43G01N269"
"SPOTV PRIME2","S43G01","창원 LG",1,"20240331",0,63,NA,"서울 삼성","창원 LG 세이커스",98,"1800","141","ss","일","lg","35",1,10036961,270,"50","T34","1941",43,"Changwon Gymnasium","정규시즌","S43G01N270","창원체육관","서울 삼성 썬더스",1,"https://vod.afreecatv.com/player/120592417","2023-2024","창원체육관","01","R","X","S43G01N270"
